TI_AREA_GEOGRAFICA,PG_NAZIONE,PG_RIF_INQUADRAMENTO,FL_PASTO,FL_ALLOGGIO,FL_TRASPORTO,FL_NAVIGAZIONE,FL_VITTO_GRATUITO,FL_ALLOGGIO_GRATUITO,FL_VITTO_ALLOGGIO_GRATUITO,DURATA_ORE,DT_INIZIO_VALIDITA,PERCENTUALE_ABBATTIMENTO,DT_FINE_VALIDITA,UTCR,UTUV,PG_VER_REC
"E",0,4,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,4,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","N","N","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","N","Y","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,5,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","N","N","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,11,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,11,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,11,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,11,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,12,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,12,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,12,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,12,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,18,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,18,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,18,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,18,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,21,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,21,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,21,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,21,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,20,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,20,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,27,"Y","N","Y","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,49,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,18,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,48,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","N","N","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","N","Y","N","N","Y","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","Y","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","Y","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,47,"Y","N","Y","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"Y","N","N","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"Y","N","Y","N","N","N","N","> 4","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,33,"Y","N","N","N","N","N","N","> 8","2010-05-31","0","2200-12-31","SYSTEM","SYSTEM","1"
