"cd_ti_pasto","ti_area_geografica","pg_nazione","pg_rif_inquadramento","dt_inizio_validita","cd_divisa","limite_max_pasto","dt_fine_validita","dt_cancellazione","duva","utcr","dacr","utuv","pg_ver_rec","cd_area_estera"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","49","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","54","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","54","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_SINGOLO","I","1","101","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2010-09-23T12:55:54.000","FG","2010-09-23T12:55:54.000","FG","1","*"
"AUTOCERTIFICATO","E","0","101","2010-05-31T00:00:00.000","EURO","9999999.00","2010-06-12T00:00:00.000","NULL","2010-09-23T12:55:54.000","FG","2010-09-23T12:55:54.000","FG","1","*"
"GIORNALIERO","E","0","101","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","FG","2010-09-23T12:55:54.000","CED","2","*"
"PASTO_SINGOLO","E","0","101","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","FG","2010-09-23T12:55:54.000","CED","2","*"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"GIORNALIERO","I","1","102","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2011-01-31T13:27:52.000","FG","2011-01-31T13:27:52.000","FG","1","*"
"PASTO_SINGOLO","I","1","102","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2011-01-31T13:27:52.000","FG","2011-01-31T13:27:52.000","FG","1","*"
"AUTOCERTIFICATO","E","0","102","2010-05-31T00:00:00.000","EURO","9696969.00","2010-06-12T00:00:00.000","NULL","2011-01-31T13:27:52.000","FG","2011-01-31T13:27:52.000","FG","1","*"
"GIORNALIERO","E","0","102","2010-05-31T00:00:00.000","EURO","61.10","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","FG","2011-01-31T13:27:52.000","CED","2","*"
"PASTO_SINGOLO","E","0","102","2010-05-31T00:00:00.000","EURO","30.55","2010-05-30T00:00:00.000","NULL","2011-09-23T15:04:39.000","FG","2011-01-31T13:27:52.000","CED","2","*"
"GIORNALIERO","I","1","101","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2010-09-23T12:55:54.000","FG","2010-09-23T12:55:54.000","FG","1","*"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","15","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","15","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","16","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","16","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","17","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","17","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","18","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","18","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","19","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","19","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","20","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
