"cd_catastale","dt_inizio_validita","importo","dt_fine_validita","pg_comune","dacr","utcr","duva","utuv","pg_ver_rec"
"D279","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2398","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:44.000","VSERRA","2"
"D787","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2768","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:45.000","VSERRA","2"
"E012","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2934","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:45.000","VSERRA","2"
"C979","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2199","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:44.000","VSERRA","2"
"D925","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2870","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:45.000","VSERRA","2"
"D980","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2912","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:45.000","VSERRA","2"
"E662","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","3430","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:46.000","VSERRA","2"
"H637","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","7939","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:52.000","VSERRA","2"
"E976","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","3664","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:47.000","VSERRA","2"
"H501","2014-11-20T00:00:00.000","10000.00","2015-11-23T00:00:00.000","5562","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:22.000","VSERRA","3"
"C662","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","1968","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:43.000","VSERRA","2"
"H790","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","5774","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:53.000","VSERRA","2"
"A787","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","605","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:40.000","VSERRA","2"
"C623","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","1937","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:43.000","VSERRA","2"
"L509","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","7102","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:56.000","VSERRA","2"
"D234","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2367","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:44.000","VSERRA","2"
"F725","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","4224","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:48.000","VSERRA","2"
"F770","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","4264","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:48.000","VSERRA","2"
"H161","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","5300","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:51.000","VSERRA","2"
"M034","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","7495","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:57.000","VSERRA","2"
"G103","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","4495","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:49.000","VSERRA","2"
"H188","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","5319","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:51.000","VSERRA","2"
"F826","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","4296","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:48.000","VSERRA","2"
"L736","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","7269","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:57.000","VSERRA","2"
"F696","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","4201","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:48.000","VSERRA","2"
"L157","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","6823","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:56.000","VSERRA","2"
"C733","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","2019","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:43.000","VSERRA","2"
"G847","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","5080","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:09.000","VSERRA","2"
"F202","2014-11-20T00:00:00.000","10000.00","2016-02-03T00:00:00.000","3829","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:47.000","VSERRA","2"
"L401","2014-11-20T00:00:00.000","8999.99","2016-02-03T00:00:00.000","7012","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:09.000","VSERRA","2"
"H630","2014-11-20T00:00:00.000","12500.00","2016-02-03T00:00:00.000","5656","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:09.000","VSERRA","2"
"G555","2014-11-20T00:00:00.000","10000.00","2015-11-23T00:00:00.000","4848","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:25.000","VSERRA","3"
"E309","2014-11-20T00:00:00.000","12000.00","2016-02-03T00:00:00.000","3159","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:09.000","VSERRA","2"
"B974","2014-11-20T00:00:00.000","10000.00","2015-11-23T00:00:00.000","1450","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:20.000","VSERRA","3"
"I942","2014-11-20T00:00:00.000","15000.00","2016-02-03T00:00:00.000","6659","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:11.000","VSERRA","2"
"M123","2014-11-20T00:00:00.000","15000.00","2016-02-03T00:00:00.000","7555","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:08.000","VSERRA","2"
"D145","2014-11-20T00:00:00.000","15000.00","2015-01-20T00:00:00.000","7837","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T12:52:07.000","VSERRA","3"
"B537","2014-11-20T00:00:00.000","14999.99","2016-02-03T00:00:00.000","1125","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:59.000","VSERRA","2"
"B949","2014-11-20T00:00:00.000","7500.00","2015-01-20T00:00:00.000","1436","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T12:52:04.000","VSERRA","3"
"M111","2014-11-20T00:00:00.000","9999.99","2015-01-20T00:00:00.000","7697","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T12:52:07.000","VSERRA","3"
"A435","2014-11-20T00:00:00.000","10000.00","2015-11-23T00:00:00.000","335","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:22.000","VSERRA","2"
"L471","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","7070","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:10.000","VSERRA","2"
"C850","2014-11-20T00:00:00.000","12000.00","2016-02-03T00:00:00.000","2099","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:11.000","VSERRA","2"
"H652","2014-11-20T00:00:00.000","18000.00","2016-02-03T00:00:00.000","5674","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:11.000","VSERRA","2"
"C474","2014-11-20T00:00:00.000","9000.00","2015-11-23T00:00:00.000","1820","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:21.000","VSERRA","3"
"E348","2014-11-20T00:00:00.000","15000.00","2016-02-03T00:00:00.000","3183","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:11.000","VSERRA","2"
"H273","2014-11-20T00:00:00.000","8000.00","2016-02-03T00:00:00.000","5378","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:11.000","VSERRA","2"
"I973","2014-11-20T00:00:00.000","7500.00","2016-02-03T00:00:00.000","6683","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:07.000","VSERRA","2"
"M341","2014-11-20T00:00:00.000","15000.00","2016-02-03T00:00:00.000","104461","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:08.000","VSERRA","2"
"G284","2014-11-20T00:00:00.000","18000.00","2016-02-03T00:00:00.000","4644","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:10.000","VSERRA","2"
"A083","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","65","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:58.000","VSERRA","2"
"F094","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","3753","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:02.000","VSERRA","2"
"A805","2014-11-20T00:00:00.000","9999.99","2015-11-23T00:00:00.000","619","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:23.000","VSERRA","3"
"C520","2014-11-20T00:00:00.000","9999.99","2015-11-23T00:00:00.000","1856","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:23.000","VSERRA","3"
"D445","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","2503","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:00.000","VSERRA","2"
"H937","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","5899","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:05.000","VSERRA","2"
"G485","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","7873","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:03.000","VSERRA","2"
"E591","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","3382","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:01.000","VSERRA","2"
"G850","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","5083","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:04.000","VSERRA","2"
"I046","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","5975","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:06.000","VSERRA","2"
"B984","2014-11-20T00:00:00.000","9999.99","2015-11-23T00:00:00.000","1457","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:24.000","VSERRA","3"
"E666","2014-11-20T00:00:00.000","9999.99","2015-11-23T00:00:00.000","3433","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:23.000","VSERRA","3"
"H969","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","5921","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:06.000","VSERRA","2"
"H678","2014-11-20T00:00:00.000","9000.00","2015-11-23T00:00:00.000","5692","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:23.000","VSERRA","3"
"G612","2014-11-20T00:00:00.000","9000.00","2016-02-03T00:00:00.000","4886","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:04.000","VSERRA","2"
"L327","2014-11-20T00:00:00.000","9000.00","2016-02-03T00:00:00.000","6957","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:07.000","VSERRA","2"
"C765","2014-11-20T00:00:00.000","9000.00","2016-02-03T00:00:00.000","2044","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:00.000","VSERRA","2"
"A683","2014-11-20T00:00:00.000","9999.99","2016-02-03T00:00:00.000","7816","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:10:58.000","VSERRA","2"
"F243","2014-11-20T00:00:00.000","8999.99","2015-11-23T00:00:00.000","3860","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-11-23T14:43:23.000","VSERRA","3"
"C544","2014-11-20T00:00:00.000","8999.99","2016-02-03T00:00:00.000","1877","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:00.000","VSERRA","2"
"I213","2014-11-20T00:00:00.000","8400.00","2016-02-03T00:00:00.000","7940","2014-11-19T16:47:02.000","RPUCCIARELLI","2015-01-20T11:11:06.000","VSERRA","2"
