"pg_nazione","cd_gruppo_inquadramento","dt_inizio_validita","im_diaria","cd_divisa","dt_fine_validita","duva","utcr","dacr","utuv","pg_ver_rec"
"182","1","2003-01-01T00:00:00.000","133.50","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"224","1","2003-01-01T00:00:00.000","89.64","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"199","1","2003-01-01T00:00:00.000","128.74","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"200","1","2003-01-01T00:00:00.000","139.23","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"37","1","2003-01-01T00:00:00.000","113.48","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"86","1","2003-01-01T00:00:00.000","177.37","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"169","1","2003-01-01T00:00:00.000","123.97","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"38","1","2003-01-01T00:00:00.000","97.27","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"138","1","2003-01-01T00:00:00.000","99.17","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"39","1","2003-01-01T00:00:00.000","103.94","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"288","1","2003-01-01T00:00:00.000","142.09","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"185","1","2003-01-01T00:00:00.000","123.97","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"186","1","2003-01-01T00:00:00.000","123.97","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"227","1","2003-01-01T00:00:00.000","106.80","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"229","1","2003-01-01T00:00:00.000","106.80","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"140","1","2003-01-01T00:00:00.000","162.11","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"142","1","2003-01-01T00:00:00.000","143.99","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"141","1","2003-01-01T00:00:00.000","112.52","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"143","1","2003-01-01T00:00:00.000","148.76","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"88","1","2003-01-01T00:00:00.000","138.27","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"89","1","2003-01-01T00:00:00.000","99.17","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"41","1","2003-01-01T00:00:00.000","105.85","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"42","1","2003-01-01T00:00:00.000","125.88","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"144","1","2003-01-01T00:00:00.000","99.17","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"90","1","2003-01-01T00:00:00.000","112.52","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"290","1","2003-01-01T00:00:00.000","201.21","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"291","1","2003-01-01T00:00:00.000","185.00","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"158","1","2003-01-01T00:00:00.000","166.88","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"145","1","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"194","3","2003-01-01T00:00:00.000","123.01","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"194","4","2003-01-01T00:00:00.000","114.43","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"194","5","2003-01-01T00:00:00.000","101.08","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"108","2","2003-01-01T00:00:00.000","107.76","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"108","3","2003-01-01T00:00:00.000","101.08","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"108","4","2003-01-01T00:00:00.000","95.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"108","5","2003-01-01T00:00:00.000","83.92","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"110","2","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"110","3","2003-01-01T00:00:00.000","156.39","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"110","4","2003-01-01T00:00:00.000","149.72","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"110","5","2003-01-01T00:00:00.000","126.83","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"109","2","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"109","3","2003-01-01T00:00:00.000","162.11","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"109","4","2003-01-01T00:00:00.000","153.53","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"109","5","2003-01-01T00:00:00.000","125.88","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"61","2","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"61","3","2003-01-01T00:00:00.000","128.74","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"61","4","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"61","5","2003-01-01T00:00:00.000","104.90","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"62","2","2003-01-01T00:00:00.000","139.23","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"62","3","2003-01-01T00:00:00.000","133.50","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"62","4","2003-01-01T00:00:00.000","126.83","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"62","5","2003-01-01T00:00:00.000","110.62","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"111","2","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"111","3","2003-01-01T00:00:00.000","156.39","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"111","4","2003-01-01T00:00:00.000","149.72","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"111","5","2003-01-01T00:00:00.000","126.83","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"166","2","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"166","3","2003-01-01T00:00:00.000","108.71","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"166","4","2003-01-01T00:00:00.000","101.08","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"166","5","2003-01-01T00:00:00.000","88.68","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"11","2","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"11","3","2003-01-01T00:00:00.000","125.88","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"11","4","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"11","5","2003-01-01T00:00:00.000","103.94","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"167","2","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"167","3","2003-01-01T00:00:00.000","115.39","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"167","4","2003-01-01T00:00:00.000","108.71","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"167","5","2003-01-01T00:00:00.000","95.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"12","2","2003-01-01T00:00:00.000","146.44","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"12","3","2003-01-01T00:00:00.000","138.10","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"12","4","2003-01-01T00:00:00.000","129.75","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
